episode,malePercent,year,title,description,url
508,57.5190258752,2013,Superpowers 2013,"
This is an updated version of a classic episode, featuring a new story from Snap Judgment.

We answer the following questions about superpowers: Can superheroes be real people? (No.) Can real people become superheroes? (Maybe.) And which is better: flight or invisibility? (Depends who you ask.)

Chris ware's comic mentioned in the episode is here.
",https://hw2.thisamericanlife.org/radio-archives/episode/508
509,73.0689224795,2013,It Says So Right Here,"
Everyone knows you can't always believe what you read, but sometimes even official documents aren't a path to the truth. This week we have stories of people whose lives are altered when seemingly boring documents like birth certificates and petitions are used against them. And a family wrestles with a medical record that has a very clear, but complicated diagnosis. ",https://hw2.thisamericanlife.org/radio-archives/episode/509
510,89.2625198441,2013,Fiasco!,"
Stories of when things go wrong. Really wrong. When you leave the normal realm of human error, fumble, mishap, and mistake and enter the territory of really huge breakdowns. Fiascos. Things go so awry that normal social order collapses. An updated version of a classic episode, now including one of the most popular stories we've ever aired... about a police officer and a squirrel.
",https://hw2.thisamericanlife.org/radio-archives/episode/510
511,28.7144048612,2013,The Seven Things You’re Not Supposed to Talk About,"
Producer Sarah Koenig's mother lives by a set of rules about conversation. She has an actual list of off-limits topics, including how you slept, your period, your health, your diet and more. You don't talk about these things, she says, because nobody cares. This week we try to find stories on these exact topics that will prove her wrong. ",https://hw2.thisamericanlife.org/radio-archives/episode/511
512,6.16734643431,2013,House Rules,"
Where you live is important. It can dictate quality of schools and hospitals, as well as things like cancer rates, unemployment, or whether the city repairs roads in your neighborhood. On this week's show, stories about destiny by address.


Much of this story is told to Nancy Updike by ProPublica reporter Nikole Hannah-Jones, whose series on the Fair Housing laws — with more stories, research and interviews — is here. ",https://hw2.thisamericanlife.org/radio-archives/episode/512
513,81.8031536114,2013,129 Cars,"
We spend a month at a Jeep dealership on Long Island as they try to make their monthly sales goal: 129 cars. If they make it, they'll get a huge bonus from the manufacturer, possibly as high as $85,000 — enough to put them in the black for the month. If they don't make it, it'll be the second month in a row. So they pull out all the stops.",https://hw2.thisamericanlife.org/radio-archives/episode/513
514,71.7405266538,2013,Thought That Counts,"
It's the thought that counts. So true. Unfortunately, sometimes it's not always so clear what that thought was. And sometimes, when it is clear, we wish it wasn't. This week, during this, the season of giving, we turn our spotlight on the givers and exactly whatever it was they could've possibly been thinking. ",https://hw2.thisamericanlife.org/radio-archives/episode/514
515,67.4889985331,2014,Good Guys,"
Yes fellas, lots of you think of yourselves as good guys. But what does it really take to be a good guy? We have stories of valiant men attempting to do good in challenging circumstances: in war zones, department stores, public buses, and at the bottom of a cave 900 feet underground. ",https://hw2.thisamericanlife.org/radio-archives/episode/515
516,42.1470663592,2014,Stuck In The Middle,"
Jan Brady is not the only one who hated being in the middle. This week we have stories about how it sucks to be in limbo or be the mediator, but we also hear from a man who absolutely loves being in that uncertain and boring middle most of us dread — on hold, listening to hold music. ",https://hw2.thisamericanlife.org/radio-archives/episode/516
517,96.646767433,2014,Day At The Beach,"
It's January, and freezing outside. This week 5 stories from the sunny beach! Including David Sedaris telling us how losing a sister in 2013 prompted a family reunion, and an impulse buy of a lifetime — an oceanfront cottage big enough for all of them. ",https://hw2.thisamericanlife.org/radio-archives/episode/517
518,67.4019315607,2014,Except For That One Thing,"
Mike Anderson was 36 years old, married, a suburban father of four. He owned a contracting business and built his family’s modest, three-bedroom house in St. Louis from the ground up. He volunteered at church on the weekends and coaches his son’s football team. All pretty normal, right? Except for one thing … which surfaced one day two summers ago. ",https://hw2.thisamericanlife.org/radio-archives/episode/518
519,24.2359719439,2014,Dead Men Tell No Tales,"
Last May, a weird story made the news: the FBI killed a guy in Florida who was loosely linked to the Boston Marathon bombings. He was shot seven times in his living room by a federal agent. What really happened? Why was the FBI even in that room with him? A reporter spent six months looking into it, and she found that the FBI was doing a bunch of things that never made the news. Her Boston Magazine story. ",https://hw2.thisamericanlife.org/radio-archives/episode/519
520,88.4675763797,2014,No Place Like Home,"
There are lots of ways we define where we're from. And whether we're proud of it, or ashamed of it, love it, hate it, miss it or are trying desperately to get back to it — where we're from is always a big part of who we are. This week, stories of people who are, in good ways and bad ways, coming to terms with the places they call home",https://hw2.thisamericanlife.org/radio-archives/episode/520
521,55.7897656358,2014,Bad Baby,"
They're small. And they're cuddly. But sometimes it feels as though our babies were replaced with demon replicas—controlling, demanding, or just downright awful. This week, stories of infants and children who dominate the adults around them with their baditude, or whom adults have painted with the ""bad"" brush from early on. We also ask the question: at what age does badness begin? ",https://hw2.thisamericanlife.org/radio-archives/episode/521
522,71.0092430677,2014,Tarred and Feathered,"
This week, stories of people being threatened and punished with public shame. Including the story of someone who was literally tarred and feathered. It happened a lot more recently than you'd guess. ",https://hw2.thisamericanlife.org/radio-archives/episode/522
523,31.5175097276,2014,Death and Taxes,"
It is a peculiar feeling to know with certainty that something big is about to happen to you. This week we watch people go right up to the edge of inevitable change. We hear from preteens about the terrifying knowledge that puberty is about to happen...any minute now. And true to the death and taxes saying, we found it unavoidable to include a story about each one of those things. ",https://hw2.thisamericanlife.org/radio-archives/episode/523
524,94.5524773575,2014,I Was So High,"
Your waitress. Your colleagues at work. Your doctor. Maybe even your parents. They’re all high. All the time. That’s what it feels like anyway. This week, stories in which drug use and daily life intersect – and in which people get high in secret and then do their best to function in the non-high world. Also, we hear some “I Was So High” stories from our very own listeners.
",https://hw2.thisamericanlife.org/radio-archives/episode/524
525,29.1783977476,2014,Call For Help,"
Stories of people coming to terms with being in serious trouble. They need help. Figuring out how to get it, that's another problem. ",https://hw2.thisamericanlife.org/radio-archives/episode/525
526,35.4854251987,2014,Is That What I Look Like?,"
You've been seeing yourself, getting to know what you look like, your whole life. So why does it often take an outsider to see things about you that are obvious, and set you straight?
",https://hw2.thisamericanlife.org/radio-archives/episode/526
527,86.1655423493,2014,180 Degrees,"
Flipflops, u-turns, changes of heart, about faces. Completely changing our position — sometimes it can be our best move, sometimes it can be our worst. Either way, it's usually complicated. This week we bring you stories of people who go one way, and then, for what ever reason, turn around and go the exact opposite direction. ",https://hw2.thisamericanlife.org/radio-archives/episode/527
528,67.0359749739,2014,The Radio Drama Episode ,"
Our most ambitious live show ever! (get the video!) We pulled together a massive team of theater pros at the Brooklyn Academy of Music's Opera House – nearly 50 singers, actors, dancers and musicians. The result? Journalism turned into a Broadway musical (the cast album is here), into opera. Mike Birbiglia, Sasheer Zamata, Stephin Merritt, Josh Hamilton, Lindsay Mendez, Lin-Manuel Miranda and others. ",https://hw2.thisamericanlife.org/radio-archives/episode/528
529,56.095225065,2014,Human Spectacle,"
Gladiators in the Colosseum. Sideshow performers. Reality television. We've always loved to gawk at the misery or majesty of others. But this week, we ask the question: What's it like when the tables are turned and all eyes are on you? ",https://hw2.thisamericanlife.org/radio-archives/episode/529
530,29.2807988126,2014,Mind Your Own Business,"
Stories of meddling, snooping, and just getting way, way up in other
people's business. A cellphone hidden in a bag of chips starts a messy turf war between the FBI
and a local sheriff; and a surprising handbook lets us peek into the secret world of professional
cheerleading. Plus: Studs Terkel. ",https://hw2.thisamericanlife.org/radio-archives/episode/530
531,78.8502044356,2014,Got Your Back,"
There is a special comfort that comes from knowing someone's got your back. You can do things that just weren't possible before. You take huge risks, including some that aren't necessarily advisable. This week: stories where one person's powerlessness is transformed when they discover they have backup. And we see what happens when that backup goes away.
",https://hw2.thisamericanlife.org/radio-archives/episode/531
532,62.833424061,2014,Magic Words,"
When Jonathan Goldstein was a kid, his father gave him a book that promised to teach you how to shoot mental laser beams, win the lottery, move solid objects with your mind, make others obey your command – all through the use of mental power and magic words. This week, he revisits the book to try to unlock the secrets within. And we have other stories where people recite words that have the power to change their lives, with no magic or mumbo jumbo at all. ",https://hw2.thisamericanlife.org/radio-archives/episode/532
533,59.3343343343,2014,"It's Not the Product, It's the Person","
Starting a business is not for the self-doubting. Or even usually the self-deprecating. The first thing you have to sell is yourself — like dating, but with a greater chance of landing in debt. Alex Blumberg tells the incredible, sweat-stains-and-all saga of a man fumbling through starting a new business, and the man is: himself. Plus, new stories from Mike Birbiglia and Love + Radio. ",https://hw2.thisamericanlife.org/radio-archives/episode/533
534,87.7997914494,2014,A Not-So-Simple Majority,"
We take it for granted that the majority calls the shots. But in one NY school district, that idea — majority rules — has led to an all-out war. School board disputes are pretty common, but not like this one. This involves multimillion-dollar land deals, lawyers threatening to beat up parents, felony criminal charges, and the highest levels of state government. Meanwhile, the students are caught in the middle.
",https://hw2.thisamericanlife.org/radio-archives/episode/534
535,55.6358564727,2014,Origin Story 2014,"
This week we bring you little-known and surprising stories of how all sorts of institutions began. An updated version of a 2009 episode. ",https://hw2.thisamericanlife.org/radio-archives/episode/535
536,81.6551874932,2014,The Secret Recordings of Carmen Segarra,"
An unprecedented look inside one of the most powerful, secretive institutions in the country. The NY Federal Reserve is supposed to monitor big banks. But when Carmen Segarra was hired, what she witnessed inside the Fed was so alarming that she got a tiny recorder and started secretly taping. ProPublica's print version. ",https://hw2.thisamericanlife.org/radio-archives/episode/536
537,23.2340425532,2014,The Alibi,"
Baltimore, 1999. Hae Min Lee, a bright teenager, disappears after school one day. Six weeks later her ex-boyfriend Adnan Syed is arrested for her murder. He says he's innocent — though he can't remember what he was doing that afternoon. But someone can. A classmate at Woodlawn High School claims to know exactly where Adnan was. Trouble is, she’s nowhere to be found. This week features a pilot of our new podcast, Serial, hosted by Sarah Koenig. ",https://hw2.thisamericanlife.org/radio-archives/episode/537
538,21.4120242692,2014,Is This Working?,"
Stories of schools struggling with what to do with misbehaving kids. There's no general agreement about what teachers should do to discipline kids. And there's evidence that some of the most popular punishments actually may harm kids.
",https://hw2.thisamericanlife.org/radio-archives/episode/538
539,52.6352530541,2014,The Leap,"
Most of us go from day to day just coasting on the status quo. If it ain’t broke, why fix it, right? But when routines just get too mundane or systems stop making sense, sometimes you just have to hold your breath…and jump. This week, stories of people who leap from their lives, their comfort zones…even through time.
",https://hw2.thisamericanlife.org/radio-archives/episode/539
540,43.2344632768,2014,A Front,"
Stories about people and places that are fronting in order to hide the truth. We visit a bizarre store in Milwaukee called Fearless Distributing, government checkpoints scattered on highways out west, and a front in a doctor's office. ",https://hw2.thisamericanlife.org/radio-archives/episode/540
541,52.3009138381,2014,"Regrets, I've Had a Few","
Every day we make mistakes, and most of the time we just ignore these failings and move forward. But every so often, there is one that makes us pause and take notice. This week, people struggling with those regrets — big and small — that take root and have to be dealt with. ",https://hw2.thisamericanlife.org/radio-archives/episode/541
542,80.183508103,2014,Wait - Do You Have The Map?,"
Stories about people feeling lost and trying to figure out how to move ahead: two brothers take a doomed road trip through Mexico and a couple from radically different backgrounds draw up a contract for their unlikely romance. ",https://hw2.thisamericanlife.org/radio-archives/episode/542
543,78.6144934389,2014,Wake Up Now,"
As New Year’s approaches and people are contemplating things they want to change about themselves, we have stories of people trying to wake themselves up, shake up their own lives, or wake up others. Including the story of a company – or maybe it's a movement – called WakeUpNow. ",https://hw2.thisamericanlife.org/radio-archives/episode/543
544,25.7692764643,2015,Batman,"
Can other people's expectations of you alter what you can do physically? Alix Spiegel and Lulu Miller of NPR's new radio show and podcast Invisibilia investigate that question – specifically, they look into something that sounds impossible: if people’s expectations can change whether a blind man can see. ",https://hw2.thisamericanlife.org/radio-archives/episode/544
545,58.4990198824,2015,"If You Don’t Have Anything Nice to Say, SAY IT IN ALL CAPS","
It’s safe to say whatever you want on the Internet; nobody will know it’s you. But that same anonymity makes it possible for people to say all the awful things that make the Internet such an annoying and sometimes frightening place. This week: what happens when the Internet turns on you? ",https://hw2.thisamericanlife.org/radio-archives/episode/545
546,96.8546919678,2015,Burroughs 101,"
This American Life host Ira Glass was never into William Burroughs. Didn't get why people love his writing so much. Then he heard this radio story that changed all that, partly because it wasn't very reverential about Burroughs. For Burroughs 101st birthday, we hear that story. ",https://hw2.thisamericanlife.org/radio-archives/episode/546
547,85.6662816339,2015,"Cops See It Differently, Part One","
There are so many cops who look at the killing of Eric Garner or Mike Brown and say race didn't play a factor. And there are tons of black people who say that's insane. There's a division between people who distrust the police — even fear them — and people who see cops as a force for good. Stories of people living on both sides of that divide, and people trying to bridge it.",https://hw2.thisamericanlife.org/radio-archives/episode/547
548,38.1510277985,2015,"Cops See It Differently, Part Two","
Our second hour of stories about policing and race. We hear about one city where relations between police and black residents went terribly, and another city where they seem to be improving remarkably. And one of our producers asks: Why aren't police chiefs talking about race after incidents where unarmed black men are wrongly killed by officers? ",https://hw2.thisamericanlife.org/radio-archives/episode/548
549,46.9196093163,2015,Amateur Hour,"
This week, stories of people who are in put into positions they’re completely unqualified to handle … but who try to make it work anyway. Including one story of a tough group of soldiers who attempt to save lives through the power of show tunes. ",https://hw2.thisamericanlife.org/radio-archives/episode/549
550,11.8031358885,2015,Three Miles,"
There’s a program that brings together kids from two schools. One school is public and in the country’s poorest congressional district. The other is private and costs $43,000/year. They are three miles apart. The hope is that kids connect, but some of the public school kids just can’t get over the divide. We hear what happens when you get to see the other side and it looks a lot better. ",https://hw2.thisamericanlife.org/radio-archives/episode/550
551,86.0788205274,2015,Good Guys 2015,"
Yes fellas, lots of you think of yourselves as good guys. But what does it really take to be a good guy? We have stories of valiant men attempting to do good in challenging and not-so-challenging circumstances: in department stores, public buses, and at the bottom of a cave 900 feet underground. ",https://hw2.thisamericanlife.org/radio-archives/episode/551
552,48.6531986532,2015,Need To Know Basis,"
Even when you're not trying to get one over on someone, it can be useful to keep the truth to yourself. Or conversely, to not know why people are lying to your face all the time. This week we'll tell you the whole truth about not telling the whole truth. Including the story of a guy who learned to lie for the first time in his life at age 29. ",https://hw2.thisamericanlife.org/radio-archives/episode/552
553,58.9646613875,2015,Stuck In The Middle (2015),"
Jan Brady is not the only one who hated being in the middle. This week we have stories about how it sucks to be in limbo or be the mediator, but we also hear from a man who absolutely loves being in that uncertain and boring middle most of us dread — on hold, listening to hold music. ",https://hw2.thisamericanlife.org/radio-archives/episode/553
554,40.8143413007,2015,Not It!,"
Stories of people, cities, and commonwealths touching their noses and proclaiming ""not it!"" Including the story of how one city used a rocking chair to take retribution against a late night TV show host, and an island that takes people it doesn't want to deal with and ships them away. ",https://hw2.thisamericanlife.org/radio-archives/episode/554
555,63.8324873096,2015,The Incredible Rarity of Changing Your Mind,"
It’s rare for people to change what they believe, and if they do it, it’s usually a long process. This week, stories of those very infrequent instances where people’s opinions flip on fundamental things that they believe. Why does it happen in these particular and unusual circumstances? We explain. NOTE: One of the authors of a study covered in this episode has asked that the study be retracted. ",https://hw2.thisamericanlife.org/radio-archives/episode/555
556,23.7286301666,2015,"Same Bed, Different Dreams","
Stories of people who are tied together, but imagine radically different futures. In one case, a movie star and her ex-husband plot against Kim Jong-Il. In another, a woman stalks her doppleganger. And sometimes, one bed is the basis for an entire relationship, even for a man who almost never sees the person who shares his bed. ",https://hw2.thisamericanlife.org/radio-archives/episode/556
557,58.0009995002,2015,Birds & Bees,"
Some information is so big and so complicated that it seems impossible to talk to kids about. This week, stories about the vague and not-so-vague ways to teach children about race, death and sex - including a story about colleges responding to sexual assault by trying to teach students how to ask for consent. Also, a story about how and when to teach kids about
the horrors of slavery and oppression in America. ",https://hw2.thisamericanlife.org/radio-archives/episode/557
558,47.4710370161,2015,Game Face,"
Blair Braverman was a dog musher on an Alaskan glacier. One day the weather turned rough, and she and a pack of tourists were stuck. The worst part? They had to pretend like nothing was wrong. This and other stories of people facing very difficult situations who put their game face on and muscle through. And, we hear from people whose faces betray them and prominently display all their anxiety. ",https://hw2.thisamericanlife.org/radio-archives/episode/558
559,74.2408098029,2015,Captain's Log,"
A captain’s log is a simple thing: the date, the time, maybe the weather — and the current status of a long journey. You wouldn’t know from the cryptic notations what weird worlds lurk beneath. On this week's show, stories behind those cryptic notations — including a concentration camp in China that housed groups of Girl Scouts. Also, Aziz Ansari explains the significance of a Thanksgiving text message, and Etgar Keret destroys a marriage piece by piece.
",https://hw2.thisamericanlife.org/radio-archives/episode/559
560,98.5341823862,2015,Abdi and the Golden Ticket,"
A story about someone who's desperately trying – against long odds – to make it to the United States and become an American. Abdi is a Somali refugee living in Kenya and gets the luckiest break of his life: he wins a lottery that puts him on a short list for a U.S. visa. This is his ticket out. But before he can cash in his golden ticket, the police start raiding his neighborhood, targeting refugees.
",https://hw2.thisamericanlife.org/radio-archives/episode/560
561,98.5746436609,2015,NUMMI 2015,"
A car plant in Fremont California that might have saved the U.S. car industry. In 1984, General Motors and Toyota opened NUMMI as a joint venture. Toyota showed GM the secrets of its production system: How it made cars of much higher quality and much lower cost than GM achieved. Frank Langfitt explains why GM didn't learn the lessons—until it was too late. ",https://hw2.thisamericanlife.org/radio-archives/episode/561
562,6.13254203759,2015,The Problem We All Live With,"
Right now, all sorts of people are trying to rethink and reinvent education, to get poor minority kids performing as well as white kids. But there's one thing nobody tries anymore, despite lots of evidence that it works: desegregation. Nikole Hannah-Jones looks at a district that, not long ago, accidentally launched a desegregation program. ",https://hw2.thisamericanlife.org/radio-archives/episode/562
563,9.4025712125,2015,The Problem We All Live With - Part Two,"
Last week we looked at a school district integrating by accident. This week: a city going all out to integrate its schools. Plus, a girl who comes up with her own one-woman integration plan. (Part one.) ",https://hw2.thisamericanlife.org/radio-archives/episode/563
564,37.5506214216,2015,Too Soon?,"
When is too soon for that celebrity comeback; that joke that is either brilliant or full-on repugnant; that parent-child conversation? This week: stories about a fallen man trying to kickstart his career with a reality show, and an awkward moment between a mom and a daughter. ",https://hw2.thisamericanlife.org/radio-archives/episode/564
565,53.9338511651,2015,Lower 9 + 10,"
Katrina bus tours go all over New Orleans, but it’s illegal for them to go into the Lower 9th Ward, the area that's been the slowest to rebuild. This week we go around talking to residents there about what matters the most to them (and what doesn't) ten years after the hurricane. The episode we did in 2005 the week of the storm is here.",https://hw2.thisamericanlife.org/radio-archives/episode/565
566,55.9637087851,2015,The Land of Make Believe,"
A father constructs an elaborate fantasy to occupy his 12 children, and a woman finds herself sucked into a world of make believe that we almost never get to see inside.
PHOTO GALLERY
",https://hw2.thisamericanlife.org/radio-archives/episode/566
567,28.677839851,2015,What’s Going On In There?,"
Often we see someone’s situation from the outside and think we know exactly what’s going on. This week we get inside and find out just how much more interesting the reality of it is. Including a teenaged girl who records a remarkable story about the boyfriend who abuses her, and why it’s so hard to break up with him.",https://hw2.thisamericanlife.org/radio-archives/episode/567
568,68.3963399952,2015,Human Spectacle 2015,"
Gladiators in the Colosseum. Sideshow performers. Reality television. We've always loved to gawk at the misery or majesty of others. But this week, we ask the question: What's it like when the tables are turned and all eyes are on you?


An episode from last year, with one story swapped. ",https://hw2.thisamericanlife.org/radio-archives/episode/568
569,61.6297962755,2015,Put a Bow on It,"
This week we go into the room at the headquarters of fast food chain Hardee's with the people who decided that this burger with beef, hot dogs, and chips is what America should be eating. We'll hear the story of how they sold that burger and other instances where how you tell the story is more important than the literal facts.
",https://hw2.thisamericanlife.org/radio-archives/episode/569
570,59.8503166379,2015,The Night In Question,"
Twenty years ago, the prime minister of Israel was assassinated. The killer was a lone gunman, Israeli and Jewish, just like the prime minister. Lots of witnesses saw it happen; the assassin confessed immediately, that night, and has never recanted. But today, oddly, lots of people don’t believe it happened that way. And a question hangs over the country: did this act change the fate of the nation? ",https://hw2.thisamericanlife.org/radio-archives/episode/570
571,76.9199622081,2015,The Heart Wants What It Wants,"
Emily Dickinson said “The heart wants what it wants.” This week stories from people who take that notion to extremes, and are unapologetic about it. ",https://hw2.thisamericanlife.org/radio-archives/episode/571
572,84.7637153721,2015,Transformers,"
For the New Year, as people everywhere make resolutions, we have stories of people deciding to make very big changes. A prisoner who hasn't talked to anyone in years comes up with a bold plan to re-introduce himself to the world. A 90-year-old woman shocks her family when she falls in love.
",https://hw2.thisamericanlife.org/radio-archives/episode/572
573,56.2129461585,2015,Status Update,"
Most of the time, the updates we share about our lives are small and inconsequential. This week, status updates that interrupt daily life. We hear two friends talk about how one of them has become rich and famous. And an entire town gets a status update on itself. ",https://hw2.thisamericanlife.org/radio-archives/episode/573
574,87.4544012688,2015,Sinatra's 100th Birthday,"
For Frank Sinatra's 100th Birthday: stories, tributes, and attempts to understand the Chairman of the Board.

An updated version of an episode originally broadcast back in 1997. ",https://hw2.thisamericanlife.org/radio-archives/episode/574
575,78.2517114271,2015,Poetry of Propaganda,"
Sure, there's a crude message that propaganda is trying to get across. But like poetry, when you know how to read it, propaganda contains lots of more subtle messages that you might not see at first glance. This week: examples, big and small, from around the world.
",https://hw2.thisamericanlife.org/radio-archives/episode/575
576,47.4546887313,2015,Say Yes To Christmas,"
No Christmas can ever be as good as the ones you had as a kid. But this week we go all in and bring the joy, the spontaneity, the sense that anything can happen back to Christmas. We've got a live Christmas performance from some of the best improvisors in the country including Mike Birbiglia, Chris Gethard, and SNL's Aidy Bryant and Sasheer Zamata. Also holiday meals – on fire. ",https://hw2.thisamericanlife.org/radio-archives/episode/576
577,58.715707696,2016,Something Only I Can See,"
When you’re the only one who can see something, sometimes it feels like you’re in on a special secret. The hard part is getting anyone to believe your secret is real. This week, people trying to show others what they see—including a woman with muscular dystrophy who believes she has the same condition as an Olympic athlete.
",https://hw2.thisamericanlife.org/radio-archives/episode/577
578,61.2802916577,2016,I Thought I Knew You,"
This week, stories of people who are feeling the ground shift underneath them when people they are close to change. Including conservative radio host Tony Beam in South Carolina who is completely baffled by the candidate his audience has decided to get behind this election season. ",https://hw2.thisamericanlife.org/radio-archives/episode/578
579,71.5822179732,2016,My Damn Mind,"
The brain! It's powerful! Two stories of the brain working for and against its owners.
",https://hw2.thisamericanlife.org/radio-archives/episode/579
580,43.8843677882,2016,That's One Way to Do It,"
Forget the easy way. This week, stories about people who come up with very innovative…and unusual...solutions to their problems. Including the story of a young voter who defies political categorization.
",https://hw2.thisamericanlife.org/radio-archives/episode/580
581,25.647301301,2016,Anatomy of Doubt ,"
This week, a story about doubt: how it germinated, spread, and eventually took hold of an entire community, with terrible consequences. A collaboration with The Marshall Project and ProPublica. ",https://hw2.thisamericanlife.org/radio-archives/episode/581
582,97.5988051471,2016,When the Beasts Come Marching In,"
We human beings think we run the world, that we’ve got things under control. And then an animal shows up, and things don’t go as planned. We have stories this week where seals, wolves and a moose drop in and show us who isn't boss. ",https://hw2.thisamericanlife.org/radio-archives/episode/582
583,15.7881982309,2016,It’ll Make Sense When You’re Older,"
At first, it’s super annoying, getting told it’ll make sense when you’re older. Then, when you’re a teenager, hard lessons are learned, despite your best efforts to be too cool to care. By the time you’re actually old, you know a bunch of stuff— and you’re desperate to hold onto it. You might even wonder HOW you know all the things you know. Hosted by Chana Joffe-Walt and featuring SNL’s Sasheer Zamata. ",https://hw2.thisamericanlife.org/radio-archives/episode/583
584,93.2175800326,2016,For Your Reconsideration,"
The older and wiser we get, the more bewildering our past decisions can seem. This week, people revisit those decisions — and we revisit a story we aired a year ago with new, fascinating updates about a groundbreaking study that turned out to be false. ",https://hw2.thisamericanlife.org/radio-archives/episode/584
585,29.8518338596,2016,In Defense of Ignorance,"
Exactly how incompetent you are. What your ex’s best friend really thinks of you. The approximate time that you will die. Some things in life are better not to know about. And sometimes there can be a benefit to not knowing. In this episode, examples of ignorance truly being bliss, or even being an asset. ",https://hw2.thisamericanlife.org/radio-archives/episode/585
586,29.8378606022,2016,Who Do We Think We Are?,"
It’s nice to belong, to feel connected to others. But what happens when you realize that your fundamental beliefs don’t line up with the people you want to be close to? Do you bring it up? And, what does that conversation sound like? Including a story by Mariya Karimjee, pictured. Guest host Sean Cole sits in for Ira. ",https://hw2.thisamericanlife.org/radio-archives/episode/586
587,82.4774946114,2016,The Perils of Intimacy,"
Stories about mysteries that exist in relationships we thought couldn't possibly surprise us, and the strangeness of putting our wants on the line with someone who may not share them at all-- and how much we're willing to risk for someone we may never see again. ",https://hw2.thisamericanlife.org/radio-archives/episode/587
588,81.7829001529,2016,Mind Games 2016,"
Stories of people who try simple mind games on others, and then find themselves in way over their heads. ",https://hw2.thisamericanlife.org/radio-archives/episode/588
589,19.4033441597,2016,Tell Me I’m Fat,"
The way people talk about being fat is shifting. With one-third of Americans classified as overweight, and another third as obese, and almost none of us losing weight and keeping it off, maybe it’s time to rethink the way we see being fat. A show inspired by Lindy West’s book Shrill. ",https://hw2.thisamericanlife.org/radio-archives/episode/589
590,85.7940070363,2016,Choosing Wrong,"
Stories of people making the wrong choice, even though the right one is staring them squarely in the eye. Basketball players making a conscious decision to not do the thing that makes them better, pollsters refusing to see the truth of Donald Trump, and more.
",https://hw2.thisamericanlife.org/radio-archives/episode/590
591,36.157554621,2016,Get Your Money's Worth,"
Stories of people trying to make sure they get what they paid for, from political change to bedroom slippers. We follow a donor as he vets presidential candidates, and go inside a company wrestling with the consequences of its ""no questions asked,” lifetime return policy. ",https://hw2.thisamericanlife.org/radio-archives/episode/591
592,2.84176895914,2016,Are We There Yet?,"
A bunch of us from our show went to refugee camps all over Greece. We found people falling in love, kids mad at their parents for dragging them to Europe, women doing their laundry in a baseball stadium locker room, and hundreds of people living at a gas station—sitting next to the pumps, smoking. Also: wild pigs. 57,000 refugees are stuck in Greece, making homes in some surprising locations. We hear what that’s really like.",https://hw2.thisamericanlife.org/radio-archives/episode/592
593,34.3620406982,2016,Don’t Have to Live Like a Refugee,"
We return to Greece with stories of people trying to move on with their lives in whatever way they can. We meet a couple who fell in love even though they weren't expecting anything like that to happen, and even though her family didn't approve. We also meet a shopkeeper in a camp who's running what amounts to a cigarette charity. ",https://hw2.thisamericanlife.org/radio-archives/episode/593
594,66.1993127148,2016,My Summer Self,"
Summer is a time when change seems more possible than ever. But is that really how it happens? Can people actually reinvent themselves in the warmer months? This week we present stories — and some comedy — about people and their summer selves.
",https://hw2.thisamericanlife.org/radio-archives/episode/594
595,65.9309140791,2016,Deep End of the Pool,"
What do you do when you're thrown into a situation you’re not prepared for? And while you’re flailing around—what happens to the people who depend on you? This week we present stories of people who find themselves in over their heads, including an attorney who knows little about criminal law assigned to defend a young man facing twenty years in prison. ANNOTATED COURT DOCUMENT ",https://hw2.thisamericanlife.org/radio-archives/episode/595
596,76.461890039,2016,Becoming a Badger,"
This week, stories about people trying their best to turn themselves into something else—like a badger. Or a professional comedian, in a language they didn’t grow up speaking. ",https://hw2.thisamericanlife.org/radio-archives/episode/596
597,64.3518518519,2016,One Last Thing Before I Go,"
Words can seem so puny and ineffective sometimes. On this show, we have stories in which ordinary people make last ditch efforts to get through to their loved ones, using a combination of small talk and not-so-small talk. ",https://hw2.thisamericanlife.org/radio-archives/episode/597
598,38.8350735942,2016,My Undesirable Talent ,"
San Francisco’s Spider-Man burglar was remarkable. He dropped into buildings from skylights, leapt 10 feet from one roof to another. But mostly, his talent got him into trouble. This week, his story, and stories of other undesirable talents. ",https://hw2.thisamericanlife.org/radio-archives/episode/598
599,96.2522045855,2016,Seriously?,"
Watching lies become the truth in this year's election. And a few people who try to bridge the gap between the way the two sides see the facts.
",https://hw2.thisamericanlife.org/radio-archives/episode/599
600,39.4736842105,2016,Will I Know Anyone at This Party? ,"
Right now lots of Republicans feel like they don’t recognize their own party. Like a Minnesota congressman who’s confused when the residents in his district, people he’s known for years, start calling for a ban on Muslims moving to their town. ",https://hw2.thisamericanlife.org/radio-archives/episode/600
601,96.3518385004,2016,Master of Her Domain… Name,"
A story about Hillary Clinton that offers a different picture than what we’ve been hearing from both sides during this campaign. And some funny stuff, because everyone’s tired of the election. ",https://hw2.thisamericanlife.org/radio-archives/episode/601
602,42.6709401709,2016,The Sun Comes Up,"
People around the country talking about the coming four years. Some of them exultant, some of them, as President Obama said Wednesday, ""less so."" ",https://hw2.thisamericanlife.org/radio-archives/episode/602
603,55.4433767182,2016,"Once More, With Feeling","
Stories of people who decide to rethink the way they’ve been doing things... or try to get others to do that. Including the story of a veteran who finds a new way to talk about war. ",https://hw2.thisamericanlife.org/radio-archives/episode/603
